"name"	"coring_yr"	"date_computation"	"model_tested"	"Chernobyl"	"NWT"	"Hemisphere"	"FF"	"inst_deposit"	"ignore_depths"	"historic_depth"	"historic_age"	"historic_name"	"suppdescriptor"	"descriptor_lab"	"varves"	"sedchange"	"SML"	"age_forced_CRS_pw"	"depth_forced_CRS_pw"
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:54"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:54"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:54"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:54"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:54"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:54"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:55"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:55"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:55"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:55"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:55"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:55"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:55"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:56"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:56"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:56"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:56"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:56"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:56"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:56"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:57"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:57"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:57"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:57"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:57"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:57"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:57"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:58"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:58"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:58"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:58"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:58"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:58"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:58"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:59"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:59"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:59"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:59"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:59"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:59"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:55:59"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:00"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:00"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:00"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:00"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:00"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:00"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:00"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:01"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:01"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:01"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:01"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:01"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:01"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:02"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:02"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:02"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:02"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:02"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:02"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:02"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:03"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:03"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:03"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:03"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:03"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:03"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:03"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:04"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:04"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:04"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:04"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:04"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:04"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:05"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
"ARTIF_RANDOM"	"2020"	"2023-03-04 17:56:05"	"CFCS"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"FALSE"	NA	"FALSE"	"0"	"0"	NA	NA
